,protein_id,path_id,main,sub,path,ecpath
1366,WP_011132553.1,K01915,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K01915  glnA, GLUL; glutamine synthetase [EC:6.3.1.2]"
1367,WP_011132553.1,K01915,09140 Cellular Processes,09143 Cell growth and death,04217 Necroptosis [PATH:ko04217],"K01915  glnA, GLUL; glutamine synthetase [EC:6.3.1.2]"
1368,WP_011132553.1,K01915,09150 Organismal Systems,09156 Nervous system,04724 Glutamatergic synapse [PATH:ko04724],"K01915  glnA, GLUL; glutamine synthetase [EC:6.3.1.2]"
1369,WP_011132553.1,K01915,09150 Organismal Systems,09156 Nervous system,04727 GABAergic synapse [PATH:ko04727],"K01915  glnA, GLUL; glutamine synthetase [EC:6.3.1.2]"
1370,WP_011132553.1,K01915,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K01915  glnA, GLUL; glutamine synthetase [EC:6.3.1.2]"
1371,WP_011132554.1,,,,,
1372,WP_011132555.1,,,,,
1373,WP_011132556.1,K04757,09180 Brite Hierarchies,09181 Protein families: metabolism,01001 Protein kinases [BR:ko01001],K04757  rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]
1374,WP_011132556.1,K04757,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K04757  rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]
1375,WP_011132558.1,K06917,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K06917  selU, mnmH; tRNA 2-selenouridine synthase [EC:2.9.1.3]"
1376,WP_011132559.1,K08903,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K08903  psb28; photosystem II 13kDa protein
1377,WP_011132559.1,K08903,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K08903  psb28; photosystem II 13kDa protein
1378,WP_011132560.1,,,,,
1379,WP_011132561.1,K03074,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03074  secF; preprotein translocase subunit SecF
1380,WP_011132561.1,K03074,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K03074  secF; preprotein translocase subunit SecF
1381,WP_011132561.1,K03074,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K03074  secF; preprotein translocase subunit SecF
1382,WP_011132562.1,K03072,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03072  secD; preprotein translocase subunit SecD
1383,WP_011132562.1,K03072,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K03072  secD; preprotein translocase subunit SecD
1384,WP_011132562.1,K03072,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K03072  secD; preprotein translocase subunit SecD
1385,WP_011132563.1,K00162,09100 Metabolism,09101 Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],"K00162  PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]"
1386,WP_011132563.1,K00162,09100 Metabolism,09101 Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020],"K00162  PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]"
1387,WP_011132563.1,K00162,09100 Metabolism,09101 Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620],"K00162  PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]"
1388,WP_011132563.1,K00162,09130 Environmental Information Processing,09132 Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],"K00162  PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]"
1389,WP_011132563.1,K00162,09150 Organismal Systems,09152 Endocrine system,04922 Glucagon signaling pathway [PATH:ko04922],"K00162  PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]"
1390,WP_011132563.1,K00162,09160 Human Diseases,09161 Cancer: overview,05230 Central carbon metabolism in cancer [PATH:ko05230],"K00162  PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]"
1391,WP_011132563.1,K00162,09160 Human Diseases,09166 Cardiovascular disease,05415 Diabetic cardiomyopathy [PATH:ko05415],"K00162  PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]"
1392,WP_011132564.1,,,,,
1393,WP_011132565.1,K00919,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900],K00919  ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
1394,WP_011132566.1,K02528,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K02528  ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
1395,WP_011132567.1,,,,,
1396,WP_011132568.1,K00783,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K00783  rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
1397,WP_011132569.1,K03503,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K03503  umuD; DNA polymerase V [EC:3.4.21.-]
1398,WP_011132569.1,K03503,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03503  umuD; DNA polymerase V [EC:3.4.21.-]
1399,WP_011132570.1,K03502,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03502  umuC; DNA polymerase V
1400,WP_011132571.1,,,,,
1401,WP_011132572.1,K02316,09120 Genetic Information Processing,09124 Replication and repair,03030 DNA replication [PATH:ko03030],K02316  dnaG; DNA primase [EC:2.7.7.101]
1402,WP_011132572.1,K02316,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K02316  dnaG; DNA primase [EC:2.7.7.101]
1403,WP_011132573.1,,,,,
1404,WP_011132575.1,K03550,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K03550  ruvA; holliday junction DNA helicase RuvA [EC:5.6.2.4]
1405,WP_011132575.1,K03550,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03550  ruvA; holliday junction DNA helicase RuvA [EC:5.6.2.4]
1406,WP_011132576.1,K02956,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02956  RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15"
1407,WP_011132576.1,K02956,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02956  RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15"
1408,WP_011132577.1,,,,,
1409,WP_011132578.1,K02337,09120 Genetic Information Processing,09124 Replication and repair,03030 DNA replication [PATH:ko03030],K02337  dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
1410,WP_011132578.1,K02337,09120 Genetic Information Processing,09124 Replication and repair,03430 Mismatch repair [PATH:ko03430],K02337  dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
1411,WP_011132578.1,K02337,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K02337  dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
1412,WP_011132578.1,K02337,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K02337  dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
1413,WP_011132578.1,K02337,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K02337  dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
1414,WP_011132579.1,K02433,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],"K02433  gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]"
1415,WP_011132579.1,K02433,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K02433  gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]"
1416,WP_011132581.1,K03218,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K03218  rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
1417,WP_011132582.1,K11145,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K11145  mrnC; mini-ribonuclease III [EC:3.1.26.-]
1418,WP_011132583.1,,,,,
1419,WP_011132584.1,K01956,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],"K01956  carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]"
1420,WP_011132584.1,K01956,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","K01956  carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]"
1421,WP_011132585.1,K00766,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",K00766  trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
1422,WP_011132586.1,,,,,
1423,WP_011132587.1,K18889,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],"K18889  mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump"
1424,WP_011132587.1,K18889,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K18889  mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump"
1425,WP_011132588.1,K07304,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K07304  msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
1426,WP_011132589.1,K06153,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550],K06153  bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
1427,WP_011132589.1,K06153,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00552 Teichoic acid biosynthesis [PATH:ko00552],K06153  bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
1428,WP_011132589.1,K06153,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K06153  bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
1429,WP_011132590.1,,,,,
1430,WP_011132591.1,,,,,
1431,WP_011132592.1,K15918,09100 Metabolism,09101 Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],K15918  GLYK; D-glycerate 3-kinase [EC:2.7.1.31]
1432,WP_011132592.1,K15918,09100 Metabolism,09103 Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561],K15918  GLYK; D-glycerate 3-kinase [EC:2.7.1.31]
1433,WP_011132592.1,K15918,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K15918  GLYK; D-glycerate 3-kinase [EC:2.7.1.31]
1434,WP_011132593.1,K07026,09100 Metabolism,09101 Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051],K07026  E3.1.3.70; mannosyl-3-phosphoglycerate phosphatase [EC:3.1.3.70]
1435,WP_011132594.1,K00690,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],K00690  E2.4.1.7; sucrose phosphorylase [EC:2.4.1.7]
1436,WP_011132595.1,K13693,09180 Brite Hierarchies,09181 Protein families: metabolism,01003 Glycosyltransferases [BR:ko01003],K13693  gpgS; glucosyl-3-phosphoglycerate synthase [EC:2.4.1.266]
1437,WP_011132596.1,K01428,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K01428  ureC; urease subunit alpha [EC:3.5.1.5]
1438,WP_011132596.1,K01428,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],K01428  ureC; urease subunit alpha [EC:3.5.1.5]
1439,WP_011132596.1,K01428,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00791 Atrazine degradation [PATH:ko00791],K01428  ureC; urease subunit alpha [EC:3.5.1.5]
1440,WP_011132596.1,K01428,09160 Human Diseases,09171 Infectious disease: bacterial,05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120],K01428  ureC; urease subunit alpha [EC:3.5.1.5]
1441,WP_011132597.1,K01429,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K01429  ureB; urease subunit beta [EC:3.5.1.5]
1442,WP_011132597.1,K01429,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],K01429  ureB; urease subunit beta [EC:3.5.1.5]
1443,WP_011132597.1,K01429,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00791 Atrazine degradation [PATH:ko00791],K01429  ureB; urease subunit beta [EC:3.5.1.5]
1444,WP_011132598.1,K01430,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K01430  ureA; urease subunit gamma [EC:3.5.1.5]
1445,WP_011132598.1,K01430,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],K01430  ureA; urease subunit gamma [EC:3.5.1.5]
1446,WP_011132598.1,K01430,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00791 Atrazine degradation [PATH:ko00791],K01430  ureA; urease subunit gamma [EC:3.5.1.5]
1447,WP_011132599.1,K03190,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,"K03190  ureD, ureH; urease accessory protein"
1448,WP_011132600.1,K03187,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K03187  ureE; urease accessory protein
1449,WP_011132601.1,K03188,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K03188  ureF; urease accessory protein
1450,WP_011132602.1,K03189,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K03189  ureG; urease accessory protein
1451,WP_011132604.1,K11960,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],K11960  urtB; urea transport system permease protein
1452,WP_011132604.1,K11960,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K11960  urtB; urea transport system permease protein
1453,WP_011132605.1,K11961,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],K11961  urtC; urea transport system permease protein
1454,WP_011132605.1,K11961,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K11961  urtC; urea transport system permease protein
1455,WP_011132606.1,K11962,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],K11962  urtD; urea transport system ATP-binding protein
1456,WP_011132606.1,K11962,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K11962  urtD; urea transport system ATP-binding protein
1457,WP_011132607.1,K11963,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],K11963  urtE; urea transport system ATP-binding protein
1458,WP_011132607.1,K11963,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K11963  urtE; urea transport system ATP-binding protein
1459,WP_011132608.1,,,,,
1460,WP_011132609.1,K25156,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K25156  evrA; viologen exporter family transport system ATP-binding protein
1461,WP_011132610.1,K25155,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K25155  evrB; viologen exporter family transport system permease protein
1462,WP_011132611.1,K25154,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K25154  evrC; viologen exporter family transport system permease protein
1463,WP_011132612.1,,,,,
1464,WP_011132613.1,,,,,
1465,WP_011132614.1,K07090,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07090  K07090; uncharacterized protein
1466,WP_011132615.1,,,,,
1467,WP_011132617.1,,,,,
1468,WP_011132618.1,,,,,
1469,WP_011132619.1,,,,,
1470,WP_011132620.1,,,,,
1471,WP_011132621.1,K00876,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],"K00876  udk, UCK; uridine kinase [EC:2.7.1.48]"
1472,WP_011132621.1,K00876,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00983 Drug metabolism - other enzymes [PATH:ko00983],"K00876  udk, UCK; uridine kinase [EC:2.7.1.48]"
1473,WP_011132622.1,,,,,
1474,WP_011132623.1,,,,,
1475,WP_011132624.1,,,,,
1476,WP_011132625.1,K05995,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K05995  pepE; dipeptidase E [EC:3.4.13.21]
1477,WP_011132626.1,,,,,
1478,WP_011132628.1,,,,,
1479,WP_011132629.1,,,,,
1480,WP_011132631.1,,,,,
1481,WP_011132632.1,,,,,
1482,WP_011132633.1,,,,,
1483,WP_011132634.1,K01256,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],K01256  pepN; aminopeptidase N [EC:3.4.11.2]
1484,WP_011132634.1,K01256,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K01256  pepN; aminopeptidase N [EC:3.4.11.2]
1485,WP_011132636.1,K08289,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K08289  purT; phosphoribosylglycinamide formyltransferase 2 [EC:6.3.1.21]
1486,WP_011132637.1,,,,,
1487,WP_011132639.1,,,,,
1488,WP_011132640.1,,,,,
1489,WP_011132642.1,,,,,
1490,WP_011132643.1,,,,,
1491,WP_011132644.1,K07107,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K07107  ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
