,protein_id,path_id,main,sub,path,ecpath
3392,WP_061439332.1,,,,,
3393,WP_061439334.1,,,,,
3394,WP_061439335.1,,,,,
3395,WP_061439338.1,,,,,
3396,WP_061439340.1,,,,,
3397,WP_061439342.1,,,,,
3398,WP_061439344.1,,,,,
3399,WP_061439346.1,K07486,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99976 Replication and repair,K07486  K07486; transposase
3400,WP_061439348.1,,,,,
3401,WP_061439353.1,,,,,
3402,WP_061439355.1,,,,,
3403,WP_061439362.1,,,,,
3404,WP_061439364.1,,,,,
3405,WP_061439367.1,,,,,
3406,WP_061439370.1,,,,,
3407,WP_061439372.1,,,,,
3408,WP_061439374.1,K00632,09100 Metabolism,09103 Lipid metabolism,00071 Fatty acid degradation [PATH:ko00071],"K00632  fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]"
3409,WP_061439374.1,K00632,09100 Metabolism,09103 Lipid metabolism,00592 alpha-Linolenic acid metabolism [PATH:ko00592],"K00632  fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]"
3410,WP_061439374.1,K00632,09100 Metabolism,09105 Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]","K00632  fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]"
3411,WP_061439374.1,K00632,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00281 Geraniol degradation [PATH:ko00281],"K00632  fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]"
3412,WP_061439374.1,K00632,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],"K00632  fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]"
3413,WP_061439374.1,K00632,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00642 Ethylbenzene degradation [PATH:ko00642],"K00632  fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]"
3414,WP_061439376.1,K01825,09100 Metabolism,09101 Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K01825  fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
3415,WP_061439376.1,K01825,09100 Metabolism,09101 Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01825  fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
3416,WP_061439376.1,K01825,09100 Metabolism,09103 Lipid metabolism,00071 Fatty acid degradation [PATH:ko00071],K01825  fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
3417,WP_061439376.1,K01825,09100 Metabolism,09105 Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]",K01825  fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
3418,WP_061439376.1,K01825,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:ko00310],K01825  fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
3419,WP_061439376.1,K01825,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ko00380],K01825  fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
3420,WP_061439376.1,K01825,09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ko00410],K01825  fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
3421,WP_061439376.1,K01825,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00903 Limonene and pinene degradation [PATH:ko00903],K01825  fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
3422,WP_061439376.1,K01825,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00281 Geraniol degradation [PATH:ko00281],K01825  fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
3423,WP_061439376.1,K01825,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],K01825  fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
3424,WP_061439376.1,K01825,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00930 Caprolactam degradation [PATH:ko00930],K01825  fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
3425,WP_061439378.1,K08309,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K08309  slt; soluble lytic murein transglycosylase [EC:4.2.2.-]
3426,WP_061439380.1,K07238,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K07238  TC.ZIP, zupT, ZRT3, ZIP2; zinc transporter, ZIP family"
3427,WP_061439385.1,K00518,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K00518  sodN; nickel superoxide dismutase [EC:1.15.1.1]
3428,WP_061439392.1,K06176,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K06176  truD, PUS7; tRNA pseudouridine13 synthase [EC:5.4.99.27]"
3429,WP_061439395.1,K00991,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900],K00991  ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
3430,WP_061439398.1,,,,,
3431,WP_061439400.1,K03406,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K03406  mcp; methyl-accepting chemotaxis protein
3432,WP_061439400.1,K03406,09140 Cellular Processes,09142 Cell motility,02030 Bacterial chemotaxis [PATH:ko02030],K03406  mcp; methyl-accepting chemotaxis protein
3433,WP_061439400.1,K03406,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],K03406  mcp; methyl-accepting chemotaxis protein
3434,WP_061439403.1,,,,,
3435,WP_061439404.1,K13821,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","K13821  putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]"
3436,WP_061439404.1,K13821,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330],"K13821  putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]"
3437,WP_061439404.1,K13821,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K13821  putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]"
3438,WP_061439406.1,K07184,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99995 Signaling proteins,K07184  ygiM; SH3 domain protein
3439,WP_061439409.1,,,,,
3440,WP_061439411.1,K07090,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07090  K07090; uncharacterized protein
3441,WP_061439413.1,,,,,
3442,WP_061439415.1,K03580,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K03580  hepA; ATP-dependent helicase HepA [EC:5.6.2.-]
3443,WP_061439417.1,,,,,
3444,WP_061439418.1,,,,,
3445,WP_061439421.1,K07175,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99995 Signaling proteins,K07175  phoH2; PhoH-like ATPase
3446,WP_061439423.1,,,,,
3447,WP_061439425.1,,,,,
3448,WP_061439430.1,K14266,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00404 Staurosporine biosynthesis [PATH:ko00404],"K14266  prnA, rebH, ktzQ; tryptophan 7-halogenase [EC:1.14.19.9]"
3449,WP_061439437.1,K02302,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K02302  cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]
3450,WP_061439439.1,K05592,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018],"K05592  deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]"
3451,WP_061439439.1,K05592,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K05592  deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]"
3452,WP_061439439.1,K05592,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K05592  deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]"
3453,WP_061439441.1,,,,,
3454,WP_061439450.1,,,,,
3455,WP_061439458.1,K08714,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K08714  VGSC; voltage-gated sodium channel
3456,WP_061439460.1,K03651,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K03651  cpdA; 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]"
3457,WP_061439460.1,K03651,09140 Cellular Processes,09145 Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025],"K03651  cpdA; 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]"
3458,WP_061439462.1,K07000,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07000  K07000; uncharacterized protein
3459,WP_061439465.1,K02622,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K02622  parE; topoisomerase IV subunit B [EC:5.6.2.2]
3460,WP_061439465.1,K02622,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K02622  parE; topoisomerase IV subunit B [EC:5.6.2.2]
3461,WP_061439465.1,K02622,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],K02622  parE; topoisomerase IV subunit B [EC:5.6.2.2]
3462,WP_061439472.1,,,,,
3463,WP_061439473.1,,,,,
3464,WP_061439474.1,K04043,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
3465,WP_061439474.1,K04043,09150 Organismal Systems,09149 Aging,04212 Longevity regulating pathway - worm [PATH:ko04212],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
3466,WP_061439474.1,K04043,09160 Human Diseases,09171 Infectious disease: bacterial,05152 Tuberculosis [PATH:ko05152],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
3467,WP_061439474.1,K04043,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
3468,WP_061439474.1,K04043,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
3469,WP_061439474.1,K04043,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
3470,WP_061439474.1,K04043,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K04043  dnaK, HSPA9; molecular chaperone DnaK"
3471,WP_061439478.1,,,,,
3472,WP_061439480.1,,,,,
3473,WP_061439482.1,,,,,
3474,WP_061439484.1,,,,,
3475,WP_061439486.1,,,,,
3476,WP_061439488.1,K19810,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K19810  epmB; L-lysine 2,3-aminomutase [EC:5.4.3.-]"
3477,WP_061439490.1,K04568,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K04568  epmA, poxA; elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]"
3478,WP_061439492.1,K02014,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein
3479,WP_061439494.1,,,,,
3480,WP_061439496.1,,,,,
3481,WP_061439498.1,K11391,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K11391  rlmG; 23S rRNA (guanine1835-N2)-methyltransferase [EC:2.1.1.174]
3482,WP_061439499.1,,,,,
3483,WP_061439501.1,K05527,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K05527  bolA; BolA family transcriptional regulator, general stress-responsive regulator"
3484,WP_061439503.1,K09962,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09962  K09962; uncharacterized protein
3485,WP_061439511.1,K00362,09100 Metabolism,09102 Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910],K00362  nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]
3486,WP_061439513.1,K00372,09100 Metabolism,09102 Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910],K00372  nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
3487,WP_061439515.1,,,,,
3488,WP_061439517.1,,,,,
3489,WP_061439519.1,K11751,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K11751  ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
3490,WP_061439519.1,K11751,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],K11751  ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
3491,WP_061439519.1,K11751,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760],K11751  ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
3492,WP_061439521.1,,,,,
3493,WP_061439522.1,K03406,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K03406  mcp; methyl-accepting chemotaxis protein
3494,WP_061439522.1,K03406,09140 Cellular Processes,09142 Cell motility,02030 Bacterial chemotaxis [PATH:ko02030],K03406  mcp; methyl-accepting chemotaxis protein
3495,WP_061439522.1,K03406,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],K03406  mcp; methyl-accepting chemotaxis protein
3496,WP_061439524.1,K15576,09100 Metabolism,09102 Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910],"K15576  nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein"
3497,WP_061439524.1,K15576,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],"K15576  nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein"
3498,WP_061439524.1,K15576,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K15576  nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein"
3499,WP_061439529.1,K15577,09100 Metabolism,09102 Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910],"K15577  nrtB, nasE, cynB; nitrate/nitrite transport system permease protein"
3500,WP_061439529.1,K15577,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],"K15577  nrtB, nasE, cynB; nitrate/nitrite transport system permease protein"
3501,WP_061439529.1,K15577,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K15577  nrtB, nasE, cynB; nitrate/nitrite transport system permease protein"
3502,WP_061439531.1,K15578,09100 Metabolism,09102 Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910],"K15578  nrtC, nasD; nitrate/nitrite transport system ATP-binding protein [EC:7.3.2.4]"
3503,WP_061439531.1,K15578,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],"K15578  nrtC, nasD; nitrate/nitrite transport system ATP-binding protein [EC:7.3.2.4]"
3504,WP_061439531.1,K15578,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K15578  nrtC, nasD; nitrate/nitrite transport system ATP-binding protein [EC:7.3.2.4]"
3505,WP_061439534.1,,,,,
3506,WP_061439538.1,,,,,
3507,WP_061439539.1,K20035,09100 Metabolism,09102 Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],K20035  dmdC; 3-(methylsulfanyl)propanoyl-CoA dehydrogenase [EC:1.3.99.41]
3508,WP_061439541.1,K18335,09100 Metabolism,09101 Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051],K18335  K18335; 2-keto-3-deoxy-L-fuconate dehydrogenase [EC:1.1.1.-]
3509,WP_061439543.1,,,,,
3510,WP_061439545.1,K01684,09100 Metabolism,09101 Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052],K01684  dgoD; galactonate dehydratase [EC:4.2.1.6]
3511,WP_061439547.1,,,,,
3512,WP_061439552.1,,,,,
3513,WP_061439553.1,K03585,09160 Human Diseases,09175 Drug resistance: antimicrobial,01501 beta-Lactam resistance [PATH:ko01501],"K03585  acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system"
